"AÑO","Código delDepartamento","Nombre del Departamento","Código delMunicipio","Nombre del Municipio","TECNICA PROFESIONAL","TECNOLOGICA","UNIVERSITARIA","ESPECIALIZACION","MAESTRIA","DOCTORADO","IES CON OFERTA"
"2006","13","13","13838","TURBANÁ","70","0","0","0","0","0","1"
"2006","13","13","13873","VILLANUEVA","30","0","0","0","0","0","1"
"2006","13","13","13894","ZAMBRANO","35","0","0","0","0","0","1"
"2006","15","15","15001","TUNJA","497","1.814","19.219","379","201","24","9"
"2006","15","15","15097","BOAVITA","1","1","0","0","0","0","1"
"2006","15","15","15176","CHIQUINQUIRÁ","75","73","789","0","0","0","3"
"2006","15","15","15187","CHIVATÁ","34","0","0","0","0","0","1"
"2006","15","15","15204","CÓMBITA","34","0","0","0","0","0","1"
"2006","15","15","15238","DUITAMA","91","83","3.231","37","0","0","5"
"2006","15","15","15272","FIRAVITOBA","38","0","0","0","0","0","1"
"2006","15","15","15276","FLORESTA","1","1","0","0","0","0","1"
"2006","15","15","15299","GARAGOA","102","1","0","0","0","0","1"
"2006","15","15","15322","GUATEQUE","37","0","0","0","0","0","1"
"2006","15","15","15332","GÜICÁN DE LA SIERRA","39","0","0","0","0","0","1"
"2006","15","15","15407","VILLA DE LEYVA","2","0","0","0","0","0","1"
"2006","15","15","15469","MONIQUIRÁ","21","0","133","0","0","0","2"
"2006","15","15","15491","NOBSA","34","0","0","0","0","0","1"
"2006","15","15","15494","NUEVO COLÓN","37","0","0","0","0","0","1"
"2006","15","15","15507","OTANCHE","64","0","0","0","0","0","1"
"2006","15","15","15516","PAIPA","39","0","0","0","0","0","1"
"2006","15","15","15518","PAJARITO","27","0","0","0","0","0","1"
"2006","15","15","15522","PANQUEBA","1","1","0","0","0","0","1"
"2006","15","15","15537","PAZ DE RÍO","1","1","0","0","0","0","1"
"2006","15","15","15572","PUERTO BOYACÁ","109","71","33","0","0","0","3"
"2006","15","15","15599","RAMIRIQUÍ","0","12","0","0","0","0","1"
"2006","15","15","15646","SAMACÁ","15","0","0","0","0","0","1"
"2006","15","15","15681","SAN PABLO DE BORBUR","19","0","0","0","0","0","1"
"2006","15","15","15686","SANTANA","20","0","0","0","0","0","1"
"2006","15","15","15690","SANTA MARÍA","29","0","0","0","0","0","1"
"2006","15","15","15753","SOATÁ","159","0","0","0","0","0","1"
"2006","15","15","15757","SOCHA","76","0","0","0","0","0","1"
"2006","15","15","15759","SOGAMOSO","926","559","2.705","90","0","0","3"
"2006","15","15","15778","SUTATENZA","0","0","26","0","0","0","1"
"2006","15","15","15790","TASCO","30","0","0","0","0","0","1"
"2006","15","15","15806","TIBASOSA","2","0","0","0","0","0","1"
"2006","15","15","15835","TURMEQUÉ","22","1","0","0","0","0","1"
"2006","17","17","17001","MANIZALES","989","3.465","20.442","1.414","485","121","9"
"2006","17","17","17042","ANSERMA","119","0","0","0","0","0","1"
"2006","17","17","17174","CHINCHINÁ","62","0","0","0","0","0","1"
"2006","17","17","17380","LA DORADA","239","196","0","0","0","0","3"
"2006","17","17","17433","MANZANARES","63","0","0","0","0","0","1"
"2006","17","17","17442","MARMATO","111","0","0","0","0","0","1"
"2006","17","17","17486","NEIRA","44","0","0","0","0","0","1"
"2006","17","17","17513","PÁCORA","23","0","0","0","0","0","1"
"2006","17","17","17541","PENSILVANIA","337","0","0","0","0","0","1"
"2006","17","17","17614","RIOSUCIO","48","0","0","0","0","0","1"
"2006","17","17","17653","SALAMINA","0","27","0","0","0","0","1"
"2006","17","17","17662","SAMANÁ","28","0","0","0","0","0","1"
"2006","17","17","17873","VILLAMARÍA","0","0","157","0","0","0","2"
"2006","17","17","17877","VITERBO","45","0","0","0","0","0","1"
"2006","18","18","18001","FLORENCIA","569","63","5.153","46","0","0","6"
"2006","18","18","18029","ALBANIA","37","0","7","0","0","0","2"
"2006","18","18","18094","BELÉN DE LOS ANDAQUÍES","22","0","0","0","0","0","1"
"2006","18","18","18247","EL DONCELLO","256","0","27","0","0","0","3"
"2006","18","18","18592","PUERTO RICO","56","0","0","0","0","0","1"
"2006","18","18","18753","SAN VICENTE DEL CAGUÁN","60","0","26","0","0","0","3"
"2006","19","19","19001","POPAYÁN","1.001","1.826","14.994","330","124","12","13"
"2006","19","19","19050","ARGELIA","25","0","0","0","0","0","1"
"2006","19","19","19075","BALBOA","50","0","0","0","0","0","1"
"2006","19","19","19110","BUENOS AIRES","29","0","0","0","0","0","1"
"2006","19","19","19142","CALOTO","60","38","0","0","0","0","1"
"2006","19","19","19212","CORINTO","67","0","0","0","0","0","1"
"2006","19","19","19256","EL TAMBO","27","0","0","0","0","0","1"
"2006","19","19","19290","FLORENCIA","47","0","0","0","0","0","1"
"2006","19","19","19318","GUAPI","24","65","0","0","0","0","2"
"2006","19","19","19355","INZÁ","62","0","0","0","0","0","1"
"2006","19","19","19364","JAMBALÓ","30","0","0","0","0","0","1"
"2006","19","19","19397","LA VEGA","0","64","0","0","0","0","1"
"2006","19","19","19450","MERCADERES","82","0","0","0","0","0","1"
"2006","19","19","19455","MIRANDA","56","0","0","0","0","0","1"
"2006","19","19","19473","MORALES","28","0","0","0","0","0","1"
"2006","19","19","19532","PATÍA","36","0","0","0","0","0","1"
"2006","19","19","19548","PIENDAMÓ - TUNÍA","70","0","0","0","0","0","1"
"2006","19","19","19573","PUERTO TEJADA","127","128","160","0","0","0","4"
"2006","19","19","19585","PURACÉ","34","0","0","0","0","0","1"
"2006","19","19","19693","SAN SEBASTIÁN","0","36","0","0","0","0","1"
"2006","19","19","19698","SANTANDER DE QUILICHAO","280","171","0","0","0","0","1"
"2006","19","19","19698","SANTANDER DE QUILICHAO","61","236","373","0","0","0","4"
"2006","19","19","19780","SUÁREZ","38","0","0","0","0","0","1"
"2006","19","19","19785","SUCRE","34","0","0","0","0","0","1"
"2006","19","19","19807","TIMBÍO","146","0","0","0","0","0","1"
"2006","19","19","19821","TORIBÍO","0","0","218","0","0","0","1"
"2006","19","19","19845","VILLA RICA","151","0","0","0","0","0","1"
"2006","20","20","20001","VALLEDUPAR","826","292","0","0","0","0","1"
"2006","20","20","20001","VALLEDUPAR","0","57","11.879","283","0","0","11"
"2006","20","20","20011","AGUACHICA","319","118","707","0","0","0","3"
"2006","20","20","20013","AGUSTÍN CODAZZI","183","0","0","0","0","0","1"
"2006","20","20","20228","CURUMANÍ","0","32","0","0","0","0","1"
"2006","20","20","20250","EL PASO","51","28","0","0","0","0","1"
"2006","20","20","20400","LA JAGUA DE IBIRICO","320","0","0","0","0","0","1"
"2006","20","20","20621","LA PAZ","0","19","0","0","0","0","1"
"2006","20","20","20710","SAN ALBERTO","33","0","3","0","0","0","2"
"2006","23","23","23001","MONTERÍA","1.444","695","15.721","1.154","0","0","12"
"2006","23","23","23162","CERETÉ","25","95","0","0","0","0","2"
"2006","23","23","23168","CHIMÁ","0","50","0","0","0","0","1"
"2006","23","23","23182","CHINÚ","177","31","0","0","0","0","1"
"2006","23","23","23300","COTORRA","40","0","0","0","0","0","1"
"2006","23","23","23417","LORICA","82","54","0","0","0","0","1"
"2006","23","23","23417","LORICA","0","0","1","0","0","0","1"
"2006","23","23","23466","MONTELÍBANO","169","47","0","0","0","0","1"
"2006","23","23","23555","PLANETA RICA","36","45","0","0","0","0","1"
"2006","23","23","23570","PUEBLO NUEVO","105","0","0","0","0","0","1"
"2006","23","23","23580","PUERTO LIBERTADOR","35","0","0","0","0","0","1"
"2006","23","23","23660","SAHAGÚN","274","117","59","0","0","0","2"
"2006","23","23","23670","SAN ANDRÉS DE SOTAVENTO","0","26","0","0","0","0","1"
"2006","23","23","23672","SAN ANTERO","0","47","0","0","0","0","1"
"2006","23","23","23807","TIERRALTA","67","0","0","0","0","0","1"
"2006","25","25","25001","AGUA DE DIOS","41","41","0","0","0","0","1"
"2006","25","25","25040","ANOLAIMA","2","0","0","0","0","0","1"
"2006","25","25","25099","BOJACÁ","73","0","0","0","0","0","1"
"2006","25","25","25126","CAJICÁ","82","0","0","0","0","0","1"
"2006","25","25","25148","CAPARRAPÍ","6","0","0","0","0","0","1"
"2006","25","25","25151","CÁQUEZA","56","0","0","0","0","0","1"
"2006","25","25","25175","CHÍA","286","782","6.016","898","168","0","5"
"2006","25","25","25181","CHOACHÍ","147","0","0","0","0","0","2"
"2006","25","25","25183","CHOCONTÁ","0","0","65","0","0","0","1"
"2006","25","25","25214","COTA","62","0","0","0","0","0","1"
"2006","25","25","25245","EL COLEGIO","80","0","0","0","0","0","2"
"2006","25","25","25260","EL ROSAL","120","0","0","0","0","0","1"
"2006","25","25","25269","FACATATIVÁ","367","159","1.069","34","0","0","3"
"2006","25","25","25279","FÓMEQUE","7","0","0","0","0","0","1"
"2006","25","25","25290","FUSAGASUGÁ","439","179","3.794","0","0","0","4"
"2006","25","25","25297","GACHETÁ","39","0","0","0","0","0","1"
"2006","25","25","25307","GIRARDOT","874","258","2.492","37","0","0","5"
"2006","25","25","25320","GUADUAS","99","0","0","0","0","0","1"
"2006","25","25","25322","GUASCA","42","0","0","0","0","0","1"
"2006","25","25","25328","GUAYABAL DE SÍQUIMA","33","0","0","0","0","0","1"
"2006","25","25","25335","GUAYABETAL","0","28","0","0","0","0","1"
"2006","25","25","25377","LA CALERA","152","0","0","0","0","0","1"
"2006","25","25","25386","LA MESA","55","0","48","0","0","0","2"
"2006","25","25","25394","LA PALMA","34","0","0","0","0","0","1"
"2006","25","25","25402","LA VEGA","110","0","0","0","0","0","1"
"2006","25","25","25430","MADRID","209","387","0","0","0","0","4"
"2006","25","25","25473","MOSQUERA","918","495","0","0","0","0","1"
"2006","25","25","25488","NILO","0","2.986","0","0","0","0","1"
"2006","25","25","25513","PACHO","160","71","0","0","0","0","1"
"2006","25","25","25572","PUERTO SALGAR","100","22","0","0","0","0","1"
"2006","25","25","25718","SASAIMA","30","0","0","0","0","0","1"
"2006","25","25","25740","SIBATÉ","62","0","0","0","0","0","1"
"2006","25","25","25743","SILVANIA","0","23","337","0","0","0","2"
"2006","25","25","25754","SOACHA","407","35","0","0","0","0","1"
"2006","25","25","25754","SOACHA","240","561","512","0","0","0","5"
"2006","25","25","25769","SUBACHOQUE","226","0","0","0","0","0","1"
"2006","25","25","25772","SUESCA","35","0","0","0","0","0","1"
"2006","25","25","25777","SUPATÁ","51","0","0","0","0","0","1"
"2006","25","25","25785","TABIO","60","0","0","0","0","0","1"
"2006","25","25","25805","TIBACUY","20","0","0","0","0","0","1"
"2006","25","25","25817","TOCANCIPÁ","135","0","0","0","0","0","1"
"2006","25","25","25843","VILLA DE SAN DIEGO DE UBATÉ","101","0","678","0","0","0","2"
"2006","25","25","25851","ÚTICA","44","0","0","0","0","0","2"
"2006","25","25","25867","VIANÍ","48","0","0","0","0","0","1"
"2006","25","25","25873","VILLAPINZÓN","0","34","0","0","0","0","1"
"2006","25","25","25875","VILLETA","190","129","0","0","0","0","1"
"2006","25","25","25899","ZIPAQUIRÁ","294","112","83","0","0","0","2"
"2006","27","27","27001","QUIBDÓ","480","183","0","0","0","0","1"
"2006","27","27","27001","QUIBDÓ","0","0","7.651","73","0","0","3"
"2006","27","27","27073","BAGADÓ","52","0","0","0","0","0","1"
"2006","27","27","27075","BAHÍA SOLANO","70","0","0","0","0","0","1"
"2006","27","27","27099","BOJAYÁ","36","0","0","0","0","0","1"
"2006","27","27","27150","CARMEN DEL DARIÉN","22","0","0","0","0","0","1"
"2006","27","27","27205","CONDOTO","48","0","0","0","0","0","1"
"2006","27","27","27245","EL CARMEN DE ATRATO","41","0","0","0","0","0","1"
"2006","27","27","27361","ISTMINA","37","0","0","0","0","0","1"
"2006","27","27","27413","LLORÓ","33","0","0","0","0","0","1"
"2006","27","27","27495","NUQUÍ","27","0","0","0","0","0","1"
"2006","27","27","27615","RIOSUCIO","141","0","0","0","0","0","1"
"2006","27","27","27787","TADÓ","25","0","0","0","0","0","1"
"2006","41","41","41001","NEIVA","1.458","418","11.614","643","20","0","14"
"2006","41","41","41016","AIPE","57","28","0","0","0","0","1"
"2006","41","41","41026","ALTAMIRA","0","0","46","0","0","0","1"
"2006","41","41","41078","BARAYA","153","0","0","0","0","0","1"
"2006","41","41","41132","CAMPOALEGRE","380","60","0","0","0","0","1"
"2006","41","41","41206","COLOMBIA","31","0","0","0","0","0","1"
"2006","41","41","41298","GARZÓN","277","181","147","0","0","0","2"
"2006","41","41","41306","GIGANTE","55","0","0","0","0","0","1"
"2006","41","41","41319","GUADALUPE","40","0","0","0","0","0","1"
"2006","41","41","41396","LA PLATA","325","30","15","0","0","0","2"
"2006","41","41","41524","PALERMO","30","0","0","0","0","0","1"
"2006","41","41","41551","PITALITO","438","59","56","0","0","0","2"
"2006","41","41","41676","SANTA MARÍA","97","0","0","0","0","0","1"
"2006","41","41","41797","TESALIA","17","26","0","0","0","0","1"
"2006","41","41","41801","TERUEL","32","0","0","0","0","0","1"
"2006","44","44","44001","RIOHACHA","542","109","0","0","0","0","1"
"2006","44","44","44001","RIOHACHA","0","359","4.475","49","0","0","5"
"2006","44","44","44035","ALBANIA","129","0","0","0","0","0","1"
"2006","44","44","44090","DIBULLA","54","0","0","0","0","0","1"
"2006","44","44","44279","FONSECA","198","31","0","0","0","0","1"
"2006","44","44","44279","FONSECA","0","0","233","0","0","0","1"
"2006","44","44","44430","MAICAO","98","0","0","0","0","0","1"
"2006","44","44","44430","MAICAO","0","0","569","0","0","0","1"
"2006","44","44","44650","SAN JUAN DEL CESAR","503","0","182","0","0","0","2"
"2006","44","44","44874","VILLANUEVA","103","0","0","0","0","0","1"
"2006","44","44","44874","VILLANUEVA","0","0","240","0","0","0","1"
"2006","47","47","47001","SANTA MARTA","2.792","671","11.096","218","0","0","9"
"2006","47","47","47058","ARIGUANÍ","0","0","25","0","0","0","1"
"2006","47","47","47170","CHIVOLO","45","0","45","0","0","0","2"
"2006","47","47","47189","CIÉNAGA","624","145","362","0","0","0","4"
"2006","47","47","47245","EL BANCO","103","0","123","0","0","0","2"
"2006","47","47","47288","FUNDACIÓN","124","0","0","0","0","0","1"
"2006","47","47","47288","FUNDACIÓN","0","0","107","0","0","0","1"
"2006","47","47","47318","GUAMAL","21","0","0","0","0","0","1"
"2006","47","47","47551","PIVIJAY","28","0","0","0","0","0","1"
"2006","47","47","47551","PIVIJAY","0","0","52","0","0","0","1"
"2006","47","47","47555","PLATO","71","0","0","0","0","0","1"
"2006","47","47","47555","PLATO","0","0","91","0","0","0","1"
"2006","47","47","47570","PUEBLOVIEJO","31","0","0","0","0","0","1"
"2006","47","47","47707","SANTA ANA","27","0","0","0","0","0","1"
"2006","47","47","47980","ZONA BANANERA","114","0","0","0","0","0","1"
"2006","5","5","5001","MEDELLÍN","7.755","32.215","100.750","5.461","1.668","170","42"
"2006","5","5","5002","ABEJORRAL","13","0","0","0","0","0","1"
"2006","5","5","5004","ABRIAQUÍ","22","0","0","0","0","0","1"
"2006","5","5","5034","ANDES","28","57","286","0","0","0","2"
"2006","5","5","5042","SANTA FÉ DE ANTIOQUIA","150","90","19","0","0","0","3"
"2006","5","5","5045","APARTADÓ","702","163","528","37","0","0","8"
"2006","5","5","5059","ARMENIA","40","0","0","0","0","0","1"
"2006","5","5","5088","BELLO","839","1.130","593","19","0","0","3"
"2006","5","5","5101","CIUDAD BOLÍVAR","59","0","0","0","0","0","1"
"2006","5","5","5113","BURITICÁ","20","0","0","0","0","0","1"
"2006","5","5","5129","CALDAS","1.239","401","1.119","0","0","0","2"
"2006","5","5","5147","CAREPA","40","0","0","0","0","0","1"
"2006","5","5","5148","EL CARMEN DE VIBORAL","169","368","798","0","0","0","2"
"2006","5","5","5154","CAUCASIA","271","160","582","15","0","0","2"
"2006","5","5","5172","CHIGORODÓ","284","0","0","14","0","0","3"
"2006","5","5","5190","CISNEROS","131","0","0","0","0","0","1"
"2006","5","5","5197","COCORNÁ","31","0","0","0","0","0","1"
"2006","5","5","5206","CONCEPCIÓN","23","0","0","0","0","0","1"
"2006","5","5","5212","COPACABANA","0","70","0","0","0","0","1"
"2006","5","5","5234","DABEIBA","0","35","17","0","0","0","2"
"2006","5","5","5237","DONMATÍAS","70","0","0","0","0","0","1"
"2006","5","5","5240","EBÉJICO","14","0","0","0","0","0","1"
"2006","5","5","5250","EL BAGRE","37","0","0","0","0","0","1"
"2006","5","5","5266","ENVIGADO","0","81","2.605","0","0","0","1"
"2006","5","5","5284","FRONTINO","56","0","0","0","0","0","1"
"2006","5","5","5313","GRANADA","22","0","0","0","0","0","1"
"2006","5","5","5318","GUARNE","32","29","0","0","0","0","1"
"2006","5","5","5360","ITAGÜÍ","534","849","158","0","0","0","3"
"2006","5","5","5368","JERICÓ","0","38","0","0","0","0","1"
"2006","5","5","5376","LA CEJA","60","60","135","0","0","0","4"
"2006","5","5","5380","LA ESTRELLA","33","0","0","0","0","0","1"
"2006","5","5","5390","LA PINTADA","22","0","0","0","0","0","1"
"2006","5","5","5400","LA UNIÓN","29","30","0","0","0","0","1"
"2006","5","5","5425","MACEO","80","0","0","0","0","0","1"
"2006","5","5","5440","MARINILLA","0","29","72","0","0","0","2"
"2006","5","5","5467","MONTEBELLO","50","0","0","0","0","0","1"
"2006","5","5","5483","NARIÑO","30","0","0","0","0","0","1"
"2006","5","5","5501","OLAYA","14","0","11","0","0","0","2"
"2006","5","5","5541","PEÑOL","22","0","0","0","0","0","1"
"2006","5","5","5579","PUERTO BERRÍO","130","175","243","0","0","0","3"
"2006","5","5","5591","PUERTO TRIUNFO","69","0","0","0","0","0","1"
"2006","5","5","5604","REMEDIOS","83","0","0","0","0","0","1"
"2006","5","5","5607","RETIRO","1","32","0","0","0","0","1"
"2006","5","5","5615","RIONEGRO","610","618","2.336","12","0","0","5"
"2006","5","5","5631","SABANETA","0","0","3.048","0","79","0","4"
"2006","5","5","5649","SAN CARLOS","32","0","0","0","0","0","1"
"2006","5","5","5658","SAN JOSÉ DE LA MONTAÑA","0","32","0","0","0","0","1"
"2006","5","5","5664","SAN PEDRO DE LOS MILAGROS","86","40","0","0","0","0","1"
"2006","5","5","5665","SAN PEDRO DE URABÁ","41","0","0","0","0","0","1"
"2006","5","5","5667","SAN RAFAEL","0","34","0","0","0","0","1"
"2006","5","5","5686","SANTA ROSA DE OSOS","126","75","1.096","57","0","0","2"
"2006","5","5","5697","EL SANTUARIO","45","0","0","0","0","0","1"
"2006","5","5","5756","SONSÓN","168","30","0","0","0","0","2"
"2006","5","5","5761","SOPETRÁN","18","0","0","0","0","0","1"
"2006","5","5","5789","TÁMESIS","47","0","0","0","0","0","1"
"2006","5","5","5809","TITIRIBÍ","52","0","0","0","0","0","1"
"2006","5","5","5837","TURBO","254","142","431","0","0","0","3"
"2006","5","5","5842","URAMITA","31","0","0","0","0","0","1"
"2006","5","5","5847","URRAO","128","0","0","0","0","0","1"
"2006","5","5","5858","VEGACHÍ","50","0","0","0","0","0","1"
"2006","5","5","5861","VENECIA","49","0","0","0","0","0","1"
"2006","5","5","5887","YARUMAL","184","22","21","0","0","0","3"
"2006","5","5","5890","YOLOMBÓ","18","0","0","0","0","0","1"
